file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\AccountClient.java,com.razorpay.AccountClient,class,4,7,3,4,7,2,0,5,21,1.0,0.0,0.0,7,0,6,0,0,1,7,0,0,0,1,0,0,1,0,0,0,0,5,24,6,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\AddonClient.java,com.razorpay.AddonClient,class,4,7,3,4,5,2,0,5,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\Refund.java,com.razorpay.Refund,class,2,6,4,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\ItemClientTest.java,com.razorpay.ItemClientTest,class,7,7,0,7,10,2,0,18,0,0.1,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,1,1,0,1,0,1,0,4,92,0,0,0,5,0,75,8,19,9,19,1,0,0,0,78,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\WebhookClientTest.java,com.razorpay.WebhookClientTest,class,8,9,1,8,10,2,0,14,3,0.38888893,1.0,1.0,6,0,4,2,0,0,4,0,0,0,3,2,0,2,1,0,2,0,0,65,2,0,0,4,0,78,5,13,5,13,1,0,0,0,53,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\TokenClientTest.java,com.razorpay.TokenClientTest,class,8,9,1,8,9,2,0,14,0,0.46666667,1.0,1.0,5,0,4,1,0,0,4,0,0,0,3,2,0,2,1,0,2,0,1,66,1,0,0,4,0,71,4,15,4,15,1,0,0,0,52,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\UtilsTest.java,com.razorpay.UtilsTest,class,5,6,1,5,10,1,0,23,28,0.0,0.0,0.0,8,2,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,71,3,1,0,1,2,37,15,24,5,22,1,0,0,0,61,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\EntityNameURLMapping.java,com.razorpay.EntityNameURLMapping,enum,1,3,2,1,3,1,0,9,1,0.33333334,0.0,0.0,3,1,1,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,2,12,2,0,0,0,0,13,0,2,0,3,0,0,0,2,51,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\AddonClientTest.java,com.razorpay.AddonClientTest,class,7,7,0,7,6,2,0,19,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,1,0,1,0,2,56,0,0,0,3,0,70,8,12,3,12,1,0,0,0,71,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\TransferClientTest.java,com.razorpay.TransferClientTest,class,8,8,0,8,10,2,0,20,0,0.4,1.0,1.0,5,0,5,0,0,0,5,0,0,0,3,2,0,2,1,0,2,0,3,94,0,0,0,5,0,138,9,21,12,21,1,0,0,0,79,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\Customer.java,com.razorpay.Customer,class,2,4,2,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\TncMap.java,com.razorpay.TncMap,class,2,5,3,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\OAuthTokenClientTest.java,com.razorpay.OAuthTokenClientTest,class,7,7,0,7,19,2,0,11,0,0.0,0.8,0.8,9,0,9,0,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,106,0,0,0,9,0,106,4,19,12,19,1,0,0,0,86,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\CustomTLSSocketFactory.java,com.razorpay.CustomTLSSocketFactory,class,1,3,2,1,12,3,0,13,0,0.1,1.0,1.0,10,0,8,1,0,1,9,0,0,0,1,0,0,1,0,0,0,0,1,38,9,0,1,0,2,3,0,2,0,2,1,0,0,0,34,0,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\RefundClientTest.java,com.razorpay.RefundClientTest,class,7,7,0,7,10,2,0,17,0,0.1,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,1,0,1,1,0,1,0,3,95,0,0,0,5,0,140,17,19,10,19,1,0,0,0,77,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\OauthToken.java,com.razorpay.OauthToken,class,2,4,2,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\AccountClientTest.java,com.razorpay.AccountClientTest,class,9,10,1,9,13,2,0,16,0,0.14285715,1.0,1.0,7,0,6,1,0,0,6,0,0,0,2,1,0,1,1,0,1,0,0,104,1,0,0,6,0,180,6,21,4,21,1,0,0,0,72,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\PayloadValidatorTest.java,com.razorpay.PayloadValidatorTest,class,4,4,0,4,10,1,0,8,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,11,53,0,0,0,5,0,20,0,6,0,6,1,0,0,0,38,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\Constants.java,com.razorpay.Constants,class,1,1,0,1,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,147,147,0,0,0,147,147,0,0,149,0,0,0,0,0,146,1,147,0,147,0,0,0,0,58,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\CardClientTest.java,com.razorpay.CardClientTest,class,7,7,0,7,6,2,0,15,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,2,0,2,1,0,2,0,2,55,0,0,0,3,0,20,3,13,3,13,1,0,0,0,65,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\PlanClientTest.java,com.razorpay.PlanClientTest,class,7,7,0,7,6,2,0,20,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,1,0,1,0,1,62,0,0,0,3,0,132,8,14,7,14,1,0,0,0,70,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\PlanClient.java,com.razorpay.PlanClient,class,4,7,3,4,5,2,0,5,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\QrCodeClient.java,com.razorpay.QrCodeClient,class,4,7,3,4,8,2,0,6,28,0.0,0.0,0.0,8,0,7,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,26,7,0,0,0,0,2,0,0,1,0,0,0,0,0,43,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\Entity.java,com.razorpay.Entity,class,3,60,57,3,9,1,30,8,0,0.53333336,1.0,1.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,2,0,0,30,7,0,1,0,0,2,1,4,1,4,1,0,0,0,26,1025,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\StakeholderClientTest.java,com.razorpay.StakeholderClientTest,class,10,11,1,10,14,2,0,18,0,0.29166666,1.0,1.0,8,0,6,2,0,0,6,0,0,0,3,2,0,2,1,0,2,0,0,108,2,0,0,6,0,146,7,22,5,22,1,0,0,0,65,1,0
E:\Siva_ood_projects\razorpay-java\src\test\java\com\razorpay\CustomerClientTest.java,com.razorpay.CustomerClientTest,class,9,9,0,9,22,2,0,26,0,0.5636364,1.0,1.0,11,0,11,0,0,0,11,0,0,0,5,4,0,4,1,0,4,0,8,246,0,0,0,11,0,263,16,52,8,52,1,0,0,0,98,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\CardClient.java,com.razorpay.CardClient,class,3,5,2,3,4,2,0,3,6,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
E:\Siva_ood_projects\razorpay-java\src\main\java\com\razorpay\RazorpayClient.java,com.razorpay.RazorpayClient,class,28,30,2,28,5,1,0,4,10,0.8076922,0.0,0.0,5,0,4,1,0,0,4,0,0,0,26,0,26,0,0,0,0,0,2,71,1,0,0,0,0,1,0,27,1,28,0,0,0,0,69,1,0
